,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
21,977,977,Контраст,химическая чистка и крашение,Контраст,да,бытовые услуги,"город Москва, Старая Басманная улица, дом 28/2",Басманный район,Центральный административный округ,37.6677593217914,55.76806515780769,1907738.7656178863,6415505.094372474
22,1085,1085,Никко,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Комсомольский проспект, дом 15, строение 2",район Хамовники,Центральный административный округ,37.5879865808987,55.72946813729622,1904322.6918747847,6409673.940556835
23,1096,1096,Химчистка №1,химическая чистка и крашение,Химчистка №1,да,бытовые услуги,"город Москва, Комсомольский проспект, дом 44",район Хамовники,Центральный административный округ,37.57236947540846,55.72069668788763,1903697.501186043,6408401.783481514
24,1132,1132,Химчистка,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, улица Короленко, дом 6А",район Сокольники,Восточный административный округ,37.691546,55.795625768937356,1908156.873440255,6418974.132268681
25,1143,1143,Приемный пункт химчистки,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, улица Зои и Александра Космодемьянских, дом 36А",район Коптево,Северный административный округ,37.525091,55.823985,1897001.533446493,6418550.260708247
26,1282,1282,Химчистка №1,химическая чистка и крашение,Химчистка №1,да,бытовые услуги,"город Москва, Кутузовский проспект, дом 9, корпус 1",район Дорогомилово,Западный административный округ,37.561759073739594,55.7486750344632,1902016.0301085475,6411196.354962581
27,1402,1402,Еврохимчистка,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Ленинский проспект, дом 60/2",Гагаринский район,Юго-Западный административный округ,37.5583672124839,55.6961324930357,1903754.47595341,6405460.748418189
28,1414,1414,Бутик Химчистка,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Ленинский проспект, дом 69",Гагаринский район,Юго-Западный административный округ,37.550166168900326,55.690091768748005,1903478.494575828,6404638.06010348
29,1429,1429,ДИАНА,химическая чистка и крашение,Диана,да,бытовые услуги,"город Москва, Ленинский проспект, дом 87",Ломоносовский район,Юго-Западный административный округ,37.53498622363576,55.67948865723822,1902945.7794289025,6403177.682517656
30,1435,1435,Немецкая химчистка,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Ленинский проспект, дом 91, корпус 4",Ломоносовский район,Юго-Западный административный округ,37.53207368301477,55.675268062913766,1902924.2775259982,6402661.747122935
31,1451,1451,Приемный пункт химчистки ФИРМА « ХИМЧИСТКА 22»,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Ленинский проспект, дом 110, корпус 1",район Проспект Вернадского,Западный административный округ,37.5129350673278,55.667290218920094,1902052.5233272128,6401401.96402171
32,1472,1472,Успех-7,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Лесная улица, дом 63/43, строение 2",Тверской район,Центральный административный округ,37.5958636454784,55.78383370133801,1902785.5685347603,6415698.885402272
33,1475,1475,Приемный пункт химчистки,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Липецкая улица, дом 16/14",район Бирюлёво Восточное,Южный административный округ,37.67075755505745,55.59578322476928,1914327.962697328,6396998.525809904
34,1485,1485,Приемный пункт химчистки Диана,химическая чистка и крашение,Диана,да,бытовые услуги,"город Москва, улица Лихоборские Бугры, дом 6",район Коптево,Северный административный округ,37.547996,55.842416,1897708.8795960185,6421014.121347292
35,1555,1555,ПРИЕМНЫЙ ПУНКТ ХИМЧИСТКИ «ЛЕДА»,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, улица Маршала Малиновского, дом 8",район Щукино,Северо-Западный административный округ,37.493898533446796,55.7926367614006,1896266.3262335085,6414521.444517904
36,1641,1641,Контраст,химическая чистка и крашение,Контраст,да,бытовые услуги,"город Москва, проспект Мира, дом 58",Мещанский район,Центральный административный округ,37.6360341535621,55.7856152987833,1905159.0901622968,6416731.429407199
