,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
70,31667,31667,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, улица Большая Лубянка, дом 12/1",Мещанский район,Центральный административный округ,37.628828754482285,55.76194932446728,1905600.714054491,6414029.922929284
71,33043,33043,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, 1-й Хорошёвский проезд, дом 2/17",Хорошёвский район,Северный административный округ,37.5494703827174,55.777756018979396,1900192.4886002482,6414074.889716955
72,33080,33080,Азбука вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, улица Пырьева, дом 8",район Раменки,Западный административный округ,37.52723076134414,55.72602159680922,1900753.7805283042,6408033.347402697
73,33894,33894,Супермаркет Азбука вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Мосфильмовская улица, дом 88, корпус 2",район Раменки,Западный административный округ,37.493156,55.70409300000001,1899489.3288676715,6404958.446855107
74,37022,37022,Азбука Вкуса,Универсам,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Пресненская набережная, дом 12",Пресненский район,Центральный административный округ,37.53757939242923,55.74969424587381,1900508.0332326,6410801.55165197
75,37651,37651,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Лялин переулок, дом 11-13/1, строение 2",Басманный район,Центральный административный округ,37.652766999999976,55.75853175814756,1907182.459956709,6414163.248946083
76,41432,41432,Азбука вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Марксистская улица, дом 38",Таганский район,Центральный административный округ,37.66687600000001,55.73380175097386,1908959.9458933217,6411794.028048176
77,41590,41590,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Авиационная улица, дом 77, корпус 2",район Щукино,Северо-Западный административный округ,37.45029599999999,55.809383772948216,1893000.3950255741,6415421.087074658
78,46284,46284,Азбука Вкуса,Универсам,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, улица Исаковского, дом 33",район Строгино,Северо-Западный административный округ,37.419311,55.805086771695,1891276.9630796583,6414315.033464348
79,46394,46394,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, улица Маршала Рыбалко, дом 2, корпус 6",район Щукино,Северо-Западный административный округ,37.49631700000001,55.79781776957606,1896221.8883405698,6415130.355020834
80,48543,48543,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 4, строение 1",поселение Московский,Новомосковский административный округ,37.43602399999999,55.63176772154237,1898670.4016089016,6395968.20841421
81,56353,56353,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Большая Тульская улица, дом 13",Даниловский район,Южный административный округ,37.622107,55.708772743729476,1907166.4207880888,6408157.352315723
