,level_0,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
753,753,12811,12811,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Яблочкова, дом 19Г",Бутырский район,Северо-Восточный административный округ,37.57736,55.81885977571361,1900363.1681373557,6419087.577832459
754,754,12812,12812,Фото-студия,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Широкая улица, дом 12Б",район Северное Медведково,Северо-Восточный административный округ,37.660097000000015,55.88660779555182,1902860.8058797573,6428117.561995492
755,755,12823,12823,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Грекова, дом 3Ж",район Северное Медведково,Северо-Восточный административный округ,37.66114,55.885087795105406,1902980.5721116539,6427975.634480213
756,756,12827,12827,Мультифото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, проспект Мира, дом 211, корпус 2",район Свиблово,Северо-Восточный административный округ,37.660246000000015,55.84496678334438,1904420.3865318168,6423634.19392199
757,757,12836,12836,КОПИРОВАЛЬНЫЙ ЦЕНТР «КОПИРКА»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Енисейская улица, дом 19, корпус 1",Бабушкинский район,Северо-Восточный административный округ,37.66304000000001,55.86921979044895,1903686.627655801,6426305.819400216
758,758,12853,12853,Полиграфические услуги 5 Решений,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Нижегородская улица, дом 50",Нижегородский район,Юго-Восточный административный округ,37.701601,55.73543475144708,1911010.619033092,6412699.475305542
759,759,12862,12862,Куракова Ю.Н,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Профсоюзная улица, дом 61А",район Черёмушки,Юго-Западный административный округ,37.541891,55.6558327284597,1904240.893912448,6400771.009218575
760,760,12880,12880,Фото Все,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Миклухо-Маклая, дом 18, корпус 2",район Коньково,Юго-Западный административный округ,37.519448,55.644848725300555,1903278.0845382838,6399117.7146832235
761,761,12888,12888,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Покрышкина, дом 4",район Тропарёво-Никулино,Западный административный округ,37.481588,55.66505273111388,1900224.200788857,6400507.079426227
762,762,12891,12891,Фотоцентр «Крылатское»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Рублёвское шоссе, дом 42, корпус 1",район Крылатское,Западный административный округ,37.41278700000001,55.75071975587976,1892880.483915486,6408316.436395944
763,763,12893,12893,Фотосфера,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Рублёвское шоссе, дом 62",район Крылатское,Западный административный округ,37.380869,55.766859760566916,1890346.1364085872,6409395.872010525
764,764,12900,12900,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Митинская улица, дом 39",район Митино,Северо-Западный административный округ,37.354111,55.84893078450455,1885707.5235667685,6417694.44932129
765,765,12907,12907,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, 1-я Квесисская улица, дом 18",Савёловский район,Северный административный округ,37.57844200000001,55.79428276854608,1901340.035071324,6416461.1320684925
766,766,12910,12910,"Фотопечать,ксерокс","фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Петрозаводская улица, дом 24Б",район Ховрино,Северный административный округ,37.49387300000001,55.867092789825264,1893514.4148624288,6422547.860148915
767,767,12924,12924,Услуги фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Луганская улица, дом 10, строение 3",район Царицыно,Южный административный округ,37.667159,55.62278071896296,1913105.12918448,6399833.2853142265
768,768,12927,12927,Фото на документы,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Ленинская Слобода, дом 19",Даниловский район,Южный административный округ,37.653925,55.7087527437237,1909103.5612984302,6408822.454280263
769,769,12941,12941,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Красного Маяка, дом 16А",район Чертаново Центральное,Южный административный округ,37.58263500000001,55.6136677163495,1908285.8263431173,6397076.671078027
770,770,12943,12943,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Каширское шоссе, дом 108, корпус 1",район Орехово-Борисово Южное,Южный административный округ,37.71645999999999,55.60931771510276,1916613.6664357728,6399420.043285849
771,771,12946,12946,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Каширское шоссе, дом 61, корпус 3А",район Орехово-Борисово Северное,Южный административный округ,37.71631000000001,55.616436717143365,1916339.3838871596,6400184.221750063
772,772,12960,12960,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Маршала Захарова, дом 13, корпус 1",район Орехово-Борисово Северное,Южный административный округ,37.70167000000001,55.62239371885194,1915224.5853556043,6400517.854525243
773,773,12964,12964,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ореховый бульвар, дом 14, корпус 3, строение 4",район Орехово-Борисово Южное,Южный административный округ,37.721234,55.60955871517181,1916895.965002458,6399546.669408647
774,774,12979,12979,Фотоателье «Алла Принт»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Бакунинская улица, дом 14, строение 1",Басманный район,Центральный административный округ,37.682241000000005,55.773802762585255,1908404.858389579,6416427.291617896
775,775,12981,12981,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Садовая-Кудринская улица, дом 3А",Пресненский район,Центральный административный округ,37.584539,55.760116758607886,1902976.9949851532,6412905.715980625
776,776,12996,12996,Print & Mail,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 6, строение 1",поселение Московский,Новомосковский административный округ,37.436023999999996,55.63176772154237,1898670.4016089016,6395968.20841421
777,777,13003,13003,Копировальный центр,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Анадырский проезд, дом 63А",Лосиноостровский район,Северо-Восточный административный округ,37.708748000000014,55.88029079369706,1906042.1981330689,6428456.569566805
778,778,13005,13005,КОПИРОВАЛЬНЫЙ ЦЕНТР,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Кольская улица, дом 2, корпус 4",район Свиблово,Северо-Восточный административный округ,37.654875,55.858305787249975,1903598.278844638,6424958.9505786365
779,779,13120,13120,Печатная лавка,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Красная Пресня, дом 9",Пресненский район,Центральный административный округ,37.573967,55.760959758852735,1902303.1720956091,6412775.666620732
780,780,13122,13122,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, улица Красная Пресня, дом 44, строение 1",Пресненский район,Центральный административный округ,37.565023,55.762837759398266,1901689.977791637,6412791.300440935
781,781,13124,13124,"Фото услуги, ремонт телефонов","фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Краснодарская улица, дом 14",район Люблино,Юго-Восточный административный округ,37.744706,55.676961734545394,1915813.7225562562,6407305.881091915
782,782,13140,13140,Фотосалон,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, 3-й Крутицкий переулок, дом 13",Южнопортовый район,Юго-Восточный административный округ,37.663419000000005,55.730557750034016,1908870.383059713,6411371.847726857
783,783,13143,13143,ВЭЛСИ,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Перерва, дом 31",район Марьино,Юго-Восточный административный округ,37.743943000000016,55.65870372928594,1916448.456660996,6405322.235719537
784,784,13145,13145,"Фото,ксерокс","фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Люблинская улица, дом 163/1",район Марьино,Юго-Восточный административный округ,37.745565999999975,55.6513057271573,1916823.3374223718,6404559.207021617
785,785,13150,13150,Фотостудия,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Перерва, дом 62, корпус 2",район Марьино,Юго-Восточный административный округ,37.7661,55.66480873104362,1917570.3050962118,6406447.634942656
786,786,13154,13154,Мои фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Братиславская улица, дом 31, корпус 1",район Марьино,Юго-Восточный административный округ,37.767832000000006,55.65268472755399,1918128.5942780531,6405177.735953527
787,787,13156,13156,Фото на документы,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Братиславская улица, дом 8",район Марьино,Юго-Восточный административный округ,37.75218699999997,55.66287073048556,1916795.1889728503,6405945.186327661
788,788,13160,13160,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Южнопортовая улица, дом 18",Южнопортовый район,Юго-Восточный административный округ,37.684814,55.70621874299116,1911077.557827424,6409198.0646119965
789,789,13166,13166,Ксерокопия,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Перерва, дом 43",район Марьино,Юго-Восточный административный округ,37.747708,55.65966472956256,1916641.97565366,6405505.209921578
790,790,13169,13169,ФОТО,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Перерва, дом 43",район Марьино,Юго-Восточный административный округ,37.747708,55.65966472956256,1916641.97565366,6405505.209921578
791,791,13171,13171,Фото Багет,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Мячковский бульвар, дом 1",район Марьино,Юго-Восточный административный округ,37.751646,55.65913672941057,1916901.5873070287,6405531.384931282
792,792,13175,13175,Фотобрэнд,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Братиславская улица, дом 13, корпус 1",район Марьино,Юго-Восточный административный округ,37.760402000000006,55.66137773005569,1917351.3414667828,6405957.644043238
793,793,13186,13186,Экспресс Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Генерала Кузнецова, дом 19, корпус 1",район Выхино-Жулебино,Юго-Восточный административный округ,37.857243,55.684148736618056,1922395.58230406,6410459.02159736
794,794,13187,13187,Копицентр. Фотоуслуги. Клуб знаний и путешествий,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Жулебинский бульвар, дом 36, корпус 1",район Выхино-Жулебино,Юго-Восточный административный округ,37.847866,55.685158736909436,1921787.036824382,6410369.156818247
795,795,13201,13201,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, улица Мастеркова, дом 4",Даниловский район,Южный административный округ,37.656832,55.70862474368669,1909285.225915541,6408869.669633356
796,796,13203,13203,РЕГЛЕТ Копи-центр,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Мастеркова, дом 4",Даниловский район,Южный административный округ,37.656832,55.70862474368669,1909285.225915541,6408869.669633356
797,797,13213,13213,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, улица Новый Арбат, дом 2",район Арбат,Центральный административный округ,37.599451,55.75316475658936,1904141.218372671,6412468.15526678
798,798,13227,13227,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Новочеркасский бульвар, дом 13",район Марьино,Юго-Восточный административный округ,37.723363,55.64747672605613,1915613.0242459504,6403678.411937837
799,799,13231,13231,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, улица Земляной Вал, дом 72",Таганский район,Центральный административный округ,37.65448399999999,55.7441407539711,1907821.9484510904,6412648.288864898
800,800,13233,13233,Мультифото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Днепропетровская улица, дом 2",район Чертаново Северное,Южный административный округ,37.603873,55.6231287190628,1909231.4159604744,6398541.944206318
801,801,13234,13234,Фотобудка,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Днепропетровская улица, дом 2",район Чертаново Северное,Южный административный округ,37.603873,55.6231287190628,1909231.4159604744,6398541.944206318
802,802,13238,13238,Мультифото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Большая Тульская улица, дом 13",Даниловский район,Южный административный округ,37.622107,55.708772743729476,1907166.4207880888,6408157.352315723
803,803,13242,13242,Фото сфера,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, проспект Андропова, дом 8",Даниловский район,Южный административный округ,37.66545300000001,55.695896740008926,1910283.1739138297,6407678.804581414
804,804,13243,13243,Фотостудия КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Большая Тульская улица, дом 11",Даниловский район,Южный административный округ,37.62360199999999,55.71014874412733,1907206.33351399,6408337.007270201
805,805,13259,13259,Полиграфия,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Большая Тульская улица, дом 19",Даниловский район,Южный административный округ,37.621905999999996,55.706777743152735,1907228.2321594944,6407938.088453625
806,806,13294,13294,Копировальный центр,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Лескова, дом 25",район Бибирево,Северо-Восточный административный округ,37.621815000000005,55.892145797178685,1900336.7781971598,6427913.6782211475
807,807,13301,13301,Мультифото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Маршала Малиновского, дом 8",район Щукино,Северо-Западный административный округ,37.493239,55.792539768038345,1896229.845757368,6414497.266324608
808,808,13316,13316,Мультифото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Авиационная улица, дом 66",район Щукино,Северо-Западный административный округ,37.460418,55.809868773089725,1893597.13442527,6415683.52572757
809,809,13330,13330,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, город Зеленоград, корпус 1805",район Крюково,Зеленоградский административный округ,37.162714,55.980452,1869303.5224083962,6427950.531899871
810,810,13334,13334,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Каширское шоссе, дом 144, корпус 1",район Орехово-Борисово Южное,Южный административный округ,37.723625000000006,55.5966977114885,1917520.938347161,6398210.828725722
811,811,13344,13344,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, площадь Тверская Застава, дом 3",Тверской район,Центральный административный округ,37.582001,55.775493763077016,1902252.7358236804,6414510.212721348
812,812,13354,13354,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, 1-я Мелитопольская улица, дом 2А",район Южное Бутово,Юго-Западный административный округ,37.576406,55.53938169512545,1910653.56181734,6388934.886935009
813,813,13357,13357,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Кронштадтский бульвар, дом 7",Головинский район,Северный административный округ,37.487013000000005,55.8410057821855,1894062.1409133316,6419593.054395013
814,814,13362,13362,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Матвеевская улица, дом 20, корпус 3",район Очаково-Матвеевское,Западный административный округ,37.46642799999999,55.70247474190912,1897921.3115365144,6404227.439812187
815,815,13365,13365,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, улица Золоторожский Вал, дом 38, строение 1",Таганский район,Центральный административный округ,37.681065,55.74821775515377,1909286.085842381,6413645.523852436
816,816,13369,13369,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, 1-я Тверская-Ямская улица, дом 29, строение 1",Тверской район,Центральный административный округ,37.585371,55.77593276320472,1902441.2034234887,6414627.952501556
817,817,13380,13380,Мульти-фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Кировоградская улица, дом 13А",район Чертаново Центральное,Южный административный округ,37.606216,55.61143171570858,1909807.811617307,6397329.858586227
818,818,13394,13394,ФОТОАТЕЛЬЕ,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Пятницкая улица, дом 3/4, строение 1",район Замоскворечье,Центральный административный округ,37.627006,55.74557275438646,1906098.172058632,6412226.650510917
819,819,13401,13401,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Пятницкий переулок, дом 2",район Замоскворечье,Центральный административный округ,37.629495000000006,55.743420753762294,1906329.424607213,6412046.842987432
820,820,13410,13410,Фотокабина,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Земляной Вал, дом 33",Басманный район,Центральный административный округ,37.65915,55.75724575777414,1907618.1900054885,6414158.517574065
821,821,13421,13421,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Каланчёвская улица, дом 13",Красносельский район,Центральный административный округ,37.651011,55.771263761847024,1906602.3071526648,6415498.569436299
822,822,13424,13424,ФотоБум,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Спартаковская улица, дом 24",Басманный район,Центральный административный округ,37.676684,55.77246576219649,1908117.108030579,6416166.5811687475
823,823,13431,13431,"Фото, ксерокс","фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, 3-й Михалковский переулок, дом 15, корпус 1",район Коптево,Северный административный округ,37.525811,55.83521578049223,1896629.755515164,6419775.899316488
824,824,13434,13434,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Мурановская улица, дом 9",район Бибирево,Северо-Восточный административный округ,37.598746000000006,55.89236479724303,1898931.8046289985,6427455.554003669
825,825,13441,13441,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, улица Народного Ополчения, дом 45",район Щукино,Северо-Западный административный округ,37.491516,55.79280376811525,1896115.4375683775,6414489.887749083
826,826,13451,13451,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Новослободская улица, дом 35",Тверской район,Центральный административный округ,37.597926,55.78237176507802,1902965.0710611115,6415584.42704147
827,827,13454,13454,Копицентр,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Большая Якиманка, дом 27",район Якиманка,Центральный административный округ,37.614385,55.736077751633445,1905683.2244059085,6410938.881533315
828,828,13463,13463,Фотосалон,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Бутырская улица, дом 6",Бутырский район,Северо-Восточный административный округ,37.585199,55.79550376890181,1901705.0634405303,6416733.877857119
829,829,13485,13485,Мулти фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Алтуфьевское шоссе, дом 86, корпус 1",район Бибирево,Северо-Восточный административный округ,37.588214,55.89778179883514,1898092.9584439339,6427819.529613297
830,830,13486,13486,Хорошее фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Анадырский проезд, дом 8, корпус 1",Лосиноостровский район,Северо-Восточный административный округ,37.682762,55.86360578880305,1905090.6017621232,6426114.173295785
831,831,13495,13495,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, улица Новый Арбат, дом 5, строение 3",район Арбат,Центральный административный округ,37.597804,55.75231575634295,1904072.5860494329,6412342.187743599
832,832,13541,13541,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, 9-я Парковая улица, дом 15/68",район Измайлово,Восточный административный округ,37.79891299999999,55.792844768127196,1914777.0624496453,6420934.096440498
833,833,13544,13544,Фотолаборатория LuckyPhoto,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Первомайская улица, дом 113",район Восточное Измайлово,Восточный административный округ,37.81625900000001,55.79374476838937,1915795.9250239516,6421397.133786896
834,834,13547,13547,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Ивантеевская улица, дом 23",район Богородское,Восточный административный округ,37.731856,55.81573477480139,1909852.7058373848,6421987.5445358325
835,835,13552,13552,КОПИ-ЦЕНТР РЕГЛЕНТ,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Профсоюзная улица, дом 2/22",Академический район,Юго-Западный административный округ,37.572432,55.687462737574215,1904931.9341581154,6404820.037688713
836,836,13566,13566,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Гурьянова, дом 2, корпус 1",район Печатники,Юго-Восточный административный округ,37.722147,55.69314373921401,1913836.7648567955,6408574.361535193
837,837,13571,13571,Фотодом,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, проспект Защитников Москвы, дом 15",район Некрасовка,Юго-Восточный административный округ,37.923703,55.703905742322654,1925696.4237376319,6413997.259694077
838,838,13576,13576,Чиз фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, проспект Защитников Москвы, дом 12",район Некрасовка,Юго-Восточный административный округ,37.923753000000005,55.70168974168231,1925782.850736859,6413759.673432368
839,839,13583,13583,Стопкадр,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Рождественская улица, дом 29",район Некрасовка,Юго-Восточный административный округ,37.92871,55.70750374336261,1925865.4810791598,6414491.135089934
840,840,13594,13594,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, улица Недорубова, дом 18, корпус 2",район Некрасовка,Юго-Восточный административный округ,37.93618300000001,55.701847741727946,1926532.8230720302,6414040.891704532
841,841,13603,13603,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Азовская улица, дом 24, корпус 2",район Зюзино,Юго-Западный административный округ,37.595946000000005,55.6515327272226,1907695.524412812,6401438.346958465
842,842,13604,13604,Копировальный центр Копирка,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Профсоюзная улица, дом 104",район Коньково,Юго-Западный административный округ,37.523537,55.64166272438482,1903645.1130485383,6398859.4999750415
843,843,13607,13607,Копировальный центр COPY-MANIA,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, проспект Вернадского, дом 105, корпус 4",район Тропарёво-Никулино,Западный административный округ,37.486104000000005,55.663515730671264,1900556.1735717345,6400435.411042645
844,844,13629,13629,Азбука фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Снежная улица, дом 27",район Свиблово,Северо-Восточный административный округ,37.65323299999999,55.856265786652365,1903574.705351311,6424704.77136445
845,845,13636,13636,Полиграфия,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 4, строение 2",поселение Московский,Новомосковский административный округ,37.436023999999996,55.63176772154237,1898670.4016089016,6395968.20841421
846,846,13639,13639,Фоточка,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 4, строение 2",поселение Московский,Новомосковский административный округ,37.436023999999996,55.63176772154237,1898670.4016089016,6395968.20841421
847,847,13643,13643,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 4, строение 1",поселение Московский,Новомосковский административный округ,37.436023999999996,55.63176772154237,1898670.4016089016,6395968.20841421
848,848,13692,13692,Фотоателье,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ставропольская улица, дом 50/22",район Люблино,Юго-Восточный административный округ,37.764768,55.68135073581097,1916871.3824185496,6408202.012598323
849,849,13706,13706,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Симферопольский проезд, дом 18",Нагорный район,Южный административный округ,37.614777886462605,55.66543707065957,1908327.9154814447,6403332.0746864285
850,850,13726,13726,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, улица Маросейка, дом 6-8, строение 4",Басманный район,Центральный административный округ,37.635189,55.757107757734076,1906167.1122717438,6413641.339634859
851,851,13732,13732,Копировка,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, проспект Будённого, дом 53, строение 2",район Соколиная Гора,Восточный административный округ,37.740987,55.758513758142335,1912543.5742155584,6416014.889776806
852,852,13742,13742,РЕГЛЕТ КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, улица Хлобыстова, дом 9",район Выхино-Жулебино,Юго-Восточный административный округ,37.815955,55.7161407458604,1918684.7892225462,6413031.444237578
853,853,13770,13770,Pro photo family club,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ходынский бульвар, дом 4",Хорошёвский район,Северный административный округ,37.52774800000001,55.790177767350436,1898413.2725086256,6414961.099945517
854,854,13772,13772,Мультифото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ходынский бульвар, дом 4",Хорошёвский район,Северный административный округ,37.52774800000001,55.790177767350436,1898413.2725086256,6414961.099945517
855,855,13778,13778,Plenki.net,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ходынский бульвар, дом 4",Хорошёвский район,Северный административный округ,37.52774800000001,55.790177767350436,1898413.2725086256,6414961.099945517
856,856,13796,13796,Rumfoprint,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, город Московский, улица Хабарова, дом 2",поселение Московский,Новомосковский административный округ,37.353035,55.59496071099136,1894953.0454030437,6390273.370567298
857,857,13804,13804,Фотостудия,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, поселение Воскресенское, деревня Ямонтово, владение 71",поселение Воскресенское,Новомосковский административный округ,37.45262321380951,55.52693305580273,1903539.2885714308,6385003.586171812
858,858,13812,13812,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ташкентская улица, дом 15/22",район Выхино-Жулебино,Юго-Восточный административный округ,37.817873,55.703956742337375,1919257.7257291956,6411759.435270126
859,859,13828,13828,ФОТО,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Новопесчаная улица, дом 21, корпус 1",район Сокол,Северный административный округ,37.511858,55.79453876862066,1897286.911335129,6415100.282575567
860,860,13831,13831,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, улица Большие Каменщики, дом 2",Таганский район,Центральный административный округ,37.652773999999994,55.73878875241924,1907916.9746028157,6412035.604345269
861,861,13842,13842,Типография «Offсетка»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, поселение Десеновское, 2-я Нововатутинская улица, дом 1",поселение Десеновское,Новомосковский административный округ,37.350785,55.515952688461134,1897707.1360578625,6381699.82879989
862,862,13862,13862,Документ центр,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Люблинская улица, дом 102А",район Марьино,Юго-Восточный административный округ,37.742195,55.652312727446976,1916580.3589760787,6404596.626496995
863,863,13866,13866,Копирка,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Шарикоподшипниковская улица, дом 11, строение 5",Южнопортовый район,Юго-Восточный административный округ,37.676607,55.7188517466448,1910108.0467344509,6410387.138927473
864,864,13893,13893,Futuris printing company,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Нижегородская улица, дом 50",Нижегородский район,Юго-Восточный административный округ,37.701601,55.73543475144708,1911010.619033092,6412699.475305542
865,865,13894,13894,Копировальня,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Нижегородская улица, дом 50",Нижегородский район,Юго-Восточный административный округ,37.701601,55.73543475144708,1911010.619033092,6412699.475305542
866,866,13921,13921,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, улица Маросейка, дом 6-8, строение 1",Басманный район,Центральный административный округ,37.634602000000015,55.75720075776108,1906127.9810869438,6413639.064420743
867,867,13939,13939,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, проспект Маршала Жукова, дом 49",район Хорошёво-Мнёвники,Северо-Западный административный округ,37.462358,55.776794,1894934.4879377831,6412157.4361287765
868,868,13944,13944,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Баррикадная улица, дом 2/1, строение 1",Пресненский район,Центральный административный округ,37.583114000000016,55.75954375844148,1902911.6212590525,6412814.164741391
