,ParkingName,CarCapacity,Address,District,AdmArea,Latitude_WGS84,Longitude_WGS84,Xs,Ys
3976,Парковка №2101 (210),11,"город Москва, Померанцев переулок, дом 6, строение 1",район Хамовники,Центральный административный округ,55.739414667213,37.5918849683565,1904191.0904274562,6410827.709281371
3977,Парковка №2101 (211),8,"город Москва, улица Пречистенка, дом 31/16",район Хамовники,Центральный административный округ,55.7398733271991,37.5908779931911,1904112.8470572156,6410856.090188215
3978,Парковка №2101 (212),29,"город Москва, улица Остоженка, дом 38, строение 1",район Хамовники,Центральный административный округ,55.7386613248887,37.5938353764922,1904337.636738683,6410787.298279208
3979,Парковка №2101 (213),6,"город Москва, Померанцев переулок, дом 9",район Хамовники,Центральный административный округ,55.7387926911526,37.5932555130184,1904297.5010872108,6410789.329572045
3980,Парковка №2101 (214),2,"город Москва, Померанцев переулок, дом 5, строение 1",район Хамовники,Центральный административный округ,55.7385882575959,37.5938468818193,1904341.0456371272,6410779.662515529
3981,Парковка №2101 (215),1,"город Москва, Померанцев переулок, дом 3",район Хамовники,Центральный административный округ,55.7384653329164,37.5942247414459,1904368.583439937,6410774.315894412
3982,Парковка №2101 (216),1,"город Москва, Померанцев переулок, дом 3",район Хамовники,Центральный административный округ,55.7383530069789,37.5945808320151,1904394.4044615647,6410769.656558572
3983,Парковка №2101 (217),2,"город Москва, улица Остоженка, дом 40/1",район Хамовники,Центральный административный округ,55.7382327766412,37.5949762856712,1904422.9126080389,6410764.968759068
3984,Парковка №2105 (13),9,"город Москва, Большой Сергиевский переулок, дом 5",Мещанский район,Центральный административный округ,55.7686090670246,37.6250474845038,1905123.5791942703,6414668.5190114025
3985,Парковка №2105 (15),7,"город Москва, Большой Сергиевский переулок, дом 5",Мещанский район,Центральный административный округ,55.7686022336782,37.6249271007939,1905116.5186248573,6414665.261905198
3986,Парковка №2105 (16),4,"город Москва, Большой Сергиевский переулок, дом 10",Мещанский район,Центральный административный округ,55.7683577349293,37.6275441668148,1905284.610042677,6414693.710082559
3987,Парковка №2105 (17),3,"город Москва, Большой Сергиевский переулок, дом 11",Мещанский район,Центральный административный округ,55.7684554246905,37.6280658691038,1905312.6791158596,6414715.163830314
3988,Парковка №2105 (18),1,"город Москва, Большой Сергиевский переулок, дом 15",Мещанский район,Центральный административный округ,55.7684774155122,37.628575468501,1905342.824666509,6414728.205696949
3989,Парковка №2105 (19),2,"город Москва, Большой Сергиевский переулок, дом 18",Мещанский район,Центральный административный округ,55.768382082901,37.6281454708771,1905320.240036375,6414708.926174027
3990,Парковка №2105 (20),7,"город Москва, Большой Сергиевский переулок, дом 20",Мещанский район,Центральный административный округ,55.7685036264109,37.630157214179,1905437.954935485,6414764.156253339
3991,Парковка №2105 (21),6,"город Москва, Большой Сергиевский переулок, дом 15",Мещанский район,Центральный административный округ,55.7685160237813,37.6293760619939,1905390.033076731,6414749.13287804
3992,Парковка №2105 (22),2,"город Москва, Большой Сергиевский переулок, дом 24, строение 6",Мещанский район,Центральный административный округ,55.7685178969894,37.630978470972,1905487.3226127552,6414782.894359115
3993,Парковка №2105 (23),2,"город Москва, Большой Сергиевский переулок, дом 24, строение 6",Мещанский район,Центральный административный округ,55.7685302716872,37.6314844761444,1905517.6066041775,6414794.825949948
3994,Парковка №2101 (228),7,"город Москва, Сеченовский переулок, дом 8, строение 4",район Хамовники,Центральный административный округ,55.7416176695334,37.5945202964169,1904269.6703358518,6411120.309214461
3995,Парковка №2101 (229),8,"город Москва, Сеченовский переулок, дом 6, строение 2",район Хамовники,Центральный административный округ,55.7412513413541,37.5953777212409,1904335.394972217,6411098.756548904
3996,Парковка №2101 (230),1,"город Москва, Сеченовский переулок, дом 2",район Хамовники,Центральный административный округ,55.7406024538024,37.5970004693354,1904458.1395150905,6411062.756937813
3997,Парковка №2101 (231),8,"город Москва, Сеченовский переулок, дом 2",район Хамовники,Центральный административный округ,55.7408175213399,37.5964634446302,1904417.506528526,6411074.705459131
3998,Парковка №2107 (2),1,"город Москва, Большой Козловский переулок, дом 7",Басманный район,Центральный административный округ,55.7673284926838,37.646954797633,1906502.205891789,6414989.441327971
3999,Парковка №2107 (3),3,"город Москва, Большой Козловский переулок, дом 9, строение 1",Басманный район,Центральный административный округ,55.7668250148053,37.6473503109406,1906544.955041081,6414943.470663322
4000,Парковка №2107 (4),7,"город Москва, Большой Козловский переулок, дом 11, строение 1",Басманный район,Центральный административный округ,55.7664394284923,37.6475877267946,1906573.7158416014,6414906.891742945
4001,Парковка №2107 (5),17,"город Москва, Большой Козловский переулок, дом 8",Басманный район,Центральный административный округ,55.7669195670862,37.6470973700155,1906526.0716018584,6414948.359031186
4002,Парковка №2107 (6),3,"город Москва, Большой Козловский переулок, дом 10, строение 1",Басманный район,Центральный административный округ,55.7662327119715,37.6475391176219,1906578.448062369,6414883.594668306
4003,Парковка №2107 (7),4,"город Москва, Большой Козловский переулок, дом 12",Басманный район,Центральный административный округ,55.7659205165307,37.6477188398648,1906600.9750727355,6414853.715951178
4004,Парковка №2108 (8),6,"город Москва, Нижняя Радищевская улица, дом 5, строение 1",Таганский район,Центральный административный округ,55.7419565334999,37.6530142676186,1907813.8067045435,6412382.0562825585
4005,Парковка №2109 (84),3,"город Москва, Садовническая набережная, дом 9",район Замоскворечье,Центральный административный округ,55.7464323521008,37.6281104032396,1906133.3924718914,6412342.436553816
4006,Парковка №2109 (86),2,"город Москва, Садовническая набережная, дом 9",район Замоскворечье,Центральный административный округ,55.7462799237165,37.6294723837907,1906221.8568443442,6412354.540035696
4007,Парковка №2109 (85),1,"город Москва, Садовническая набережная, дом 9",район Замоскворечье,Центральный административный округ,55.7463764740312,37.6286760026508,1906169.8540096278,6412348.262582284
4008,Парковка №2109 (87),7,"город Москва, Садовническая набережная, дом 17",район Замоскворечье,Центральный административный округ,55.7459109967528,37.6322428913013,1906403.996430196,6412372.822426661
4009,Парковка №2109 (93),3,"город Москва, Садовническая набережная, дом 23",район Замоскворечье,Центральный административный округ,55.7457024789205,37.63342849438,1906483.8225204044,6412375.190503688
4010,Парковка №2109 (100),55,"город Москва, Садовническая набережная, дом 79",район Замоскворечье,Центральный административный округ,55.7356228888315,37.6411083868806,1907325.2785444178,6411449.761478118
4011,Парковка №2109 (99),23,"город Москва, Садовническая набережная, дом 69",район Замоскворечье,Центральный административный округ,55.7379153182381,37.6398426152595,1907163.1268001394,6411670.307760032
4012,Парковка №2109 (94),2,"город Москва, Садовническая набережная, дом 23",район Замоскворечье,Центральный административный округ,55.7450738781729,37.6352156948614,1906615.8306508383,6412344.889861646
4013,Парковка №2109 (95),4,"город Москва, Садовническая набережная, дом 37, строение 2",район Замоскворечье,Центральный административный округ,55.7447498744925,37.6357026320917,1906657.4722861922,6412320.172747207
4014,Парковка №2109 (96),9,"город Москва, Садовническая набережная, дом 47А, строение 9А",район Замоскворечье,Центральный административный округ,55.7426756518936,37.6377067473041,1906856.3843694085,6412138.612741348
4015,Парковка №2109 (97),31,"город Москва, Садовническая набережная, дом 55, строение 1",район Замоскворечье,Центральный административный округ,55.7411184007698,37.638789774462,1906980.094209328,6411993.470791996
4016,Парковка №2109 (98),3,"город Москва, Садовническая набережная, дом 65, строение 3",район Замоскворечье,Центральный административный округ,55.7389922426671,37.6395133587861,1907103.091046037,6411779.478218121
4017,Парковка №2101 (219),9,"город Москва, Пречистенская набережная, дом 3, строение 1",район Хамовники,Центральный административный округ,55.7362027309352,37.6003959862013,1904827.808585544,6410659.531730297
4018,Парковка №2101 (223),4,"город Москва, Пречистенская набережная, дом 17",район Хамовники,Центральный административный округ,55.7395482914992,37.6059596606069,1905042.0669995826,6411136.597651282
4019,Парковка №2101 (224),2,"город Москва, Пречистенская набережная, дом 15, строение 2",район Хамовники,Центральный административный округ,55.7391089642503,37.6057771881503,1905047.2689114816,6411085.422258602
4020,Парковка №2101 (175),19,"город Москва, Нащокинский переулок, дом 16",район Хамовники,Центральный административный округ,55.7465761525151,37.5983493282246,1904318.6167993282,6411734.907177914
4021,Парковка №2102 (158),3,"город Москва, Филипповский переулок, дом 20, строение 1",район Арбат,Центральный административный округ,55.7502603835826,37.5987266140344,1904204.9088820012,6412139.9339250615
4022,Парковка №2102 (159),8,"город Москва, Филипповский переулок, дом 18",район Арбат,Центральный административный округ,55.7497682000154,37.5985895997285,1904214.834231052,6412084.014010367
4023,Парковка №2102 (160),21,"город Москва, Филипповский переулок, дом 8, строение 1",район Арбат,Центральный административный округ,55.7485446681717,37.5982739774072,1904241.0255766448,6411945.523532745
4024,Парковка №2102 (130),6,"город Москва, Староконюшенный переулок, дом 36, строение 1",район Арбат,Центральный административный округ,55.7496122194507,37.5946452562758,1903980.8164631259,6411984.695407586
4025,Парковка №2104 (25),9,"город Москва, Большой Каретный переулок, дом 21, строение 1",Тверской район,Центральный административный округ,55.7728839249097,37.6160256909816,1904416.7042662227,6414940.407567777
4026,Парковка №2104 (26),3,"город Москва, Большой Каретный переулок, дом 17, строение 1",Тверской район,Центральный административный округ,55.7723327927121,37.61611267684,1904442.4514071718,6414882.826539526
4027,Парковка №2104 (27),1,"город Москва, Большой Каретный переулок, дом 22, строение 1",Тверской район,Центральный административный округ,55.7723727668379,37.6162313429265,1904448.1766974113,6414889.618478815
4028,Парковка №2104 (28),4,"город Москва, Большой Каретный переулок, дом 20, строение 1",Тверской район,Центральный административный округ,55.7717097573128,37.616363109877,1904480.7984825487,6414820.91641811
4029,Парковка №2106 (78),6,"город Москва, Даев переулок, дом 3, строение 1",Красносельский район,Центральный административный округ,55.7710685144297,37.6347728953782,1905623.0839219685,6415137.264920395
4030,Парковка №2107 (33),7,"город Москва, улица Макаренко, дом 9, строение 1",Басманный район,Центральный административный округ,55.7618762672109,37.6486043728502,1906805.1463606155,6414436.421252377
4031,Парковка №2107 (8),3,"город Москва, Большой Харитоньевский переулок, дом 5-7, строение 1",Басманный район,Центральный административный округ,55.7641314103439,37.6434926420153,1906410.6985684882,6414572.321136662
4032,Парковка №2107 (9),6,"город Москва, Большой Харитоньевский переулок, дом 5-7, строение 1",Басманный район,Центральный административный округ,55.7644129380786,37.6440759197808,1906435.6749905192,6414614.886570683
4033,Парковка №2109 (9),6,"город Москва, Большая Татарская улица, дом 3",район Замоскворечье,Центральный административный округ,55.7433096616299,37.6311716038149,1906435.489848399,6412069.997165903
4034,Парковка №2109 (10),6,"город Москва, Большая Татарская улица, дом 5",район Замоскворечье,Центральный административный округ,55.7426361801695,37.6312749678431,1906466.7899282153,6411999.572941983
4035,Парковка №2109 (12),8,"город Москва, Большая Татарская улица, дом 9",район Замоскворечье,Центральный административный округ,55.742013284258,37.6314619500847,1906501.2954078128,6411936.353031715
4036,Парковка №2109 (13),6,"город Москва, Климентовский переулок, дом 2",район Замоскворечье,Центральный административный округ,55.7414081203582,37.631943452705,1906553.0505231023,6411881.215731935
4037,Парковка №2109 (11),3,"город Москва, Большая Татарская улица, дом 5",район Замоскворечье,Центральный административный округ,55.742634187467,37.6311363317161,1906458.4345899627,6411996.453317918
4038,Парковка №2109 (14),10,"город Москва, Большая Татарская улица, дом 18",район Замоскворечье,Центральный административный округ,55.7407502888348,37.6324727304769,1906609.667749936,6411821.403187365
4039,Парковка №2109 (15),1,"город Москва, Большая Татарская улица, дом 20, строение 2",район Замоскворечье,Центральный административный округ,55.7402569897376,37.6328609930811,1906651.5997961664,6411776.369851323
4040,Парковка №2109 (16),4,"город Москва, Большая Татарская улица, дом 24",район Замоскворечье,Центральный административный округ,55.7398577380393,37.6331636018071,1906684.8306194562,6411739.678518875
4041,Парковка №2109 (17),7,"город Москва, Большая Татарская улица, дом 26",район Замоскворечье,Центральный административный округ,55.7393684217749,37.6335186722268,1906724.597364579,6411694.379258378
4042,Парковка №2109 (18),9,"город Москва, Большая Татарская улица, дом 30",район Замоскворечье,Центральный административный округ,55.7387060002178,37.6340189350627,1906779.6237317007,6411633.465097487
4043,Парковка №2109 (19),4,"город Москва, Большая Татарская улица, дом 36",район Замоскворечье,Центральный административный округ,55.7380185000223,37.6345799334931,1906839.2759174018,6411571.121115879
4044,Парковка №2109 (20),13,"город Москва, Большая Татарская улица, дом 38/1, строение 1",район Замоскворечье,Центральный административный округ,55.7372394033609,37.6352367033388,1906908.1557311637,6411500.912249112
4045,Парковка №2109 (21),3,"город Москва, Большая Татарская улица, дом 46",район Замоскворечье,Центральный административный округ,55.7365432748715,37.6357968854432,1906968.0811555805,6411437.622137473
4046,Парковка №2109 (22),5,"город Москва, Большая Татарская улица, дом 35, строение 5",район Замоскворечье,Центральный административный округ,55.7361393226198,37.6362600934441,1907011.256215593,6411403.79158533
4047,Парковка №2110 (87),2,"город Москва, улица Малая Якиманка, дом 22, строение 1",район Якиманка,Центральный административный округ,55.737985665086,37.615973885694,1905709.0418035816,6411177.806292763
4048,Парковка №2110 (88),11,"город Москва, улица Малая Якиманка, дом 24",район Якиманка,Центральный административный округ,55.7374242649833,37.6165360976057,1905764.068673491,6411129.066045682
4049,Парковка №2110 (108),16,"город Москва, улица Большая Полянка, дом 28, корпус 1",район Якиманка,Центральный административный округ,55.7357336887895,37.6193856051808,1906000.1127939355,6411006.515174654
4050,Парковка №2110 (109),5,"город Москва, улица Большая Полянка, дом 28, корпус 1",район Якиманка,Центральный административный округ,55.7357485934334,37.6195284176059,1906008.2448068417,6411011.112799551
4051,Парковка №2110 (111),14,"город Москва, улица Большая Полянка, дом 30",район Якиманка,Центральный административный округ,55.7339876165296,37.6193769050307,1906064.3984266813,6410818.1250338685
4052,Парковка №2110 (113),3,"город Москва, улица Большая Полянка, дом 50/1, строение 1",район Якиманка,Центральный административный округ,55.7318320865849,37.6204301835631,1906208.4740392708,6410607.842622666
4053,Парковка №2110 (114),4,"город Москва, улица Большая Полянка, дом 52, строение 1",район Якиманка,Центральный административный округ,55.7313974952743,37.6211327368567,1906267.3380226977,6410575.714349663
4054,Парковка №3211 (45),2,"город Москва, Дохтуровский переулок, дом 2",район Дорогомилово,Западный административный округ,55.7430721021852,37.5514197334182,1901594.690589032,6410376.429594233
4055,Парковка №3211 (46),10,"город Москва, Дохтуровский переулок, дом 2",район Дорогомилово,Западный административный округ,55.7427218643951,37.5520419138035,1901645.4910425341,6410351.659237944
4056,Парковка №3211 (47),12,"город Москва, Дохтуровский переулок, дом 6",район Дорогомилово,Западный административный округ,55.7416632518056,37.5531776825034,1901753.7440261412,6410261.242057227
4057,Парковка №3203 (81),2,"город Москва, Зоологическая улица, дом 8",Пресненский район,Центральный административный округ,55.764946068534,37.580442251612,1902548.9971589013,6413340.671257948
4058,Парковка №3203 (82),11,"город Москва, Зоологическая улица, дом 3",Пресненский район,Центральный административный округ,55.7648292004039,37.5805394676305,1902559.2369925731,6413330.104954561
4059,Парковка №3203 (83),7,"город Москва, Зоологическая улица, дом 10",Пресненский район,Центральный административный округ,55.7646792225737,37.5811638901279,1902602.744492726,6413326.986671473
4060,Парковка №3203 (84),3,"город Москва, Зоологическая улица, дом 13, строение 2",Пресненский район,Центральный административный округ,55.764509757574,37.5813929535585,1902622.9469477066,6413313.506085195
4061,Парковка №3203 (85),3,"город Москва, Зоологическая улица, дом 13, строение 1",Пресненский район,Центральный административный округ,55.7643389476916,37.5818243285263,1902655.4947273093,6413304.108496579
4062,Парковка №3203 (86),2,"город Москва, Зоологическая улица, дом 12, корпус 2",Пресненский район,Центральный административный округ,55.764382161193,37.5819339848627,1902660.5572376782,6413311.058286274
4063,Парковка №3203 (87),6,"город Москва, Зоологическая улица, дом 12, корпус 2",Пресненский район,Центральный административный округ,55.7643452000923,37.5826641330256,1902706.301494825,6413322.333095207
4064,Парковка №3203 (88),24,"город Москва, Зоологическая улица, дом 18",Пресненский район,Центральный административный округ,55.765322001587,37.5841016262352,1902757.4531645821,6413457.669092991
4065,Парковка №3203 (89),7,"город Москва, Зоологическая улица, дом 28, строение 1",Пресненский район,Центральный административный округ,55.7661670478733,37.5852323417489,1902794.8408846036,6413572.391697761
4066,Парковка №3203 (90),3,"город Москва, Зоологическая улица, дом 15",Пресненский район,Центральный административный округ,55.766558100017,37.5856581665668,1902806.2206996158,6413623.444420671
4067,Парковка №3211 (50),26,"город Москва, Кутузовский проспект, дом 5/3",район Дорогомилово,Западный административный округ,55.7498869804121,37.5665863723276,1902264.6669504691,6411427.831787089
4068,Парковка №3211 (51),21,"город Москва, Кутузовский проспект, дом 3",район Дорогомилово,Западный административный округ,55.750675742956,37.5691920779343,1902393.8825759853,6411567.294286806
4069,Парковка №3202 (34),8,"город Москва, улица Новый Арбат, дом 31/12",район Арбат,Центральный административный округ,55.7521448114633,37.5761557905756,1902762.8402150462,6411871.1585238725
4070,Парковка №3202 (35),4,"город Москва, улица Новый Арбат, дом 31/12",район Арбат,Центральный административный округ,55.7521513003937,37.5773438873483,1902834.8315174696,6411896.686051945
4071,Парковка №3202 (36),8,"город Москва, улица Новый Арбат, дом 27",район Арбат,Центральный административный округ,55.7521483006584,37.5782665897232,1902891.039260994,6411915.645617601
4072,Парковка №3202 (37),12,"город Москва, улица Новый Арбат, дом 27",район Арбат,Центральный административный округ,55.7521603696569,37.5794386914197,1902961.8508351091,6411941.44278271
4073,Парковка №3202 (38),19,"город Москва, улица Новый Арбат, дом 25",район Арбат,Центральный административный округ,55.7522192025509,37.5815820997896,1903089.9798245663,6411992.584058253
4074,Парковка №3202 (28),5,"город Москва, улица Новый Арбат, дом 27",район Арбат,Центральный административный округ,55.7520410726025,37.5800318191931,1903002.331436375,6411940.9792428445
4075,Парковка №3202 (29),6,"город Москва, Прямой переулок, дом 5, строение 1",район Арбат,Центральный административный округ,55.7512833857588,37.5797893776998,1903015.6708498602,6411854.234634334
4076,Парковка №3202 (30),6,"город Москва, Прямой переулок, дом 3, строение 1",район Арбат,Центральный административный округ,55.7505798646203,37.5796466645746,1903033.0654757656,6411775.413193566
4077,Парковка №3211 (1),10,"город Москва, набережная Тараса Шевченко, дом 23А",район Дорогомилово,Западный административный округ,55.7461348034116,37.5468082899718,1901200.9173096556,6410610.365636463
4078,Парковка №3211 (2),7,"город Москва, набережная Тараса Шевченко, дом 23А",район Дорогомилово,Западный административный округ,55.7463295718587,37.5472561400238,1901220.9453680627,6410640.710744098
4079,Парковка №3211 (3),44,"город Москва, набережная Тараса Шевченко, дом 23А",район Дорогомилово,Западный административный округ,55.7469804724016,37.5486463160988,1901281.398517629,6410739.899633362
4080,Парковка №3211 (4),11,"город Москва, набережная Тараса Шевченко, дом 23А",район Дорогомилово,Западный административный округ,55.7457091274001,37.5456634652955,1901147.0472088254,6410540.580438349
4081,Парковка №3211 (5),20,"город Москва, набережная Тараса Шевченко, дом 23А",район Дорогомилово,Западный административный округ,55.7451678356654,37.5441115950234,1901072.6982712157,6410449.8369576875
4082,Парковка №3211 (6),2,"город Москва, Кутузовский проспект, дом 26, корпус 3",район Дорогомилово,Западный административный округ,55.7446310599125,37.542769639749,1901010.944934671,6410363.962335992
4083,Парковка №3211 (7),147,"город Москва, набережная Тараса Шевченко, дом 23А",район Дорогомилово,Западный административный округ,55.749836316854,37.553865418845,1901493.0675715753,6411156.7289096685
4084,Парковка №3203 (35),2,"город Москва, Большая Грузинская улица, дом 42",Пресненский район,Центральный административный округ,55.7683149881351,37.5800862507618,1902402.4946915142,6413696.383417407
4085,Парковка №3211 (52),11,"город Москва, Кутузовский проспект, дом 1/7",район Дорогомилово,Западный административный округ,55.7509323340408,37.5701710471014,1902443.8993248162,6411615.406950886
4086,Парковка №3204 (47),3,"город Москва, 2-й Лесной переулок, дом 11, строение 1",Тверской район,Центральный административный округ,55.7813523753867,37.5868419356697,1902329.6080908517,6415242.868372935
4087,Парковка №3204 (48),12,"город Москва, 2-й Лесной переулок, дом 8",Тверской район,Центральный административный округ,55.7810653863347,37.5875677660752,1902384.3403627363,6415227.102312243
4088,Парковка №3204 (49),5,"город Москва, 2-й Лесной переулок, дом 4/6, корпус 1",Тверской район,Центральный административный округ,55.7802893718835,37.5887294374831,1902483.6834388198,6415167.734355012
4089,Парковка №3204 (50),8,"город Москва, Лесная улица, дом 15",Тверской район,Центральный административный округ,55.7797029707496,37.5894994006409,1902552.2022206306,6415120.61932252
4090,Парковка №3204 (51),4,"город Москва, 4-й Лесной переулок, дом 6",Тверской район,Центральный административный округ,55.7801094766524,37.5888502031468,1902497.6907092407,6415150.867702039
4091,Парковка №3203 (174),33,"город Москва, улица Юлиуса Фучика, дом 11-13",Пресненский район,Центральный административный округ,55.7704238374465,37.5881372857547,1902813.5388703356,6414091.956609275
4092,Парковка №3203 (175),3,"город Москва, улица Юлиуса Фучика, дом 11-13",Пресненский район,Центральный административный округ,55.7711999071375,37.5895620706765,1902871.3342984214,6414205.391335678
4093,Парковка №3204 (86),2,"город Москва, Весковский переулок, дом 2",Тверской район,Центральный административный округ,55.7784970347487,37.5990047979825,1903174.3563328402,6415189.346040644
4094,Парковка №3204 (87),3,"город Москва, Весковский переулок, дом 4",Тверской район,Центральный административный округ,55.7785972037132,37.5994425918766,1903197.234501835,6415209.297023944
4095,Парковка №3204 (88),7,"город Москва, Весковский переулок, дом 7",Тверской район,Центральный административный округ,55.7787564280312,37.6002856148329,1903242.5375279149,6415244.08707006
4096,Парковка №3203 (55),8,"город Москва, Волков переулок, дом 1, строение 2",Пресненский район,Центральный административный округ,55.7615646492311,37.5743597501334,1902304.6312452005,6412849.077792804
4097,Парковка №3203 (56),8,"город Москва, Волков переулок, дом 5",Пресненский район,Центральный административный округ,55.7624227988156,37.5742398498566,1902265.546809268,6412939.079451343
4098,Парковка №3203 (57),4,"город Москва, Волков переулок, дом 9, строение 1",Пресненский район,Центральный административный округ,55.7634033725594,37.5741220140525,1902222.0517468934,6413042.321146702
4099,Парковка №3203 (58),4,"город Москва, Волков переулок, дом 13, строение 1",Пресненский район,Центральный административный округ,55.763759731816,37.5740811128877,1902206.3616731404,6413079.881281266
4100,Парковка №3203 (59),5,"город Москва, Волков переулок, дом 17",Пресненский район,Центральный административный округ,55.7642801679291,37.5739811539049,1902181.002731822,6413133.894678338
4101,Парковка №3203 (60),6,"город Москва, Волков переулок, дом 21",Пресненский район,Центральный административный округ,55.7649600015057,37.573880554511,1902149.6987657682,6413205.077262616
4102,Парковка №3203 (64),16,"город Москва, Большая Грузинская улица, дом 17, строение 1",Пресненский район,Центральный административный округ,55.7664375469717,37.5774211210579,1902310.1178029007,6413438.319523253
4103,Парковка №3203 (63),5,"город Москва, Большая Грузинская улица, дом 19",Пресненский район,Центральный административный округ,55.7669340638308,37.5775465463266,1902299.3391432506,6413494.462302697
4104,Парковка №3203 (65),6,"город Москва, улица Грузинский Вал, дом 11, строение 3",Пресненский район,Центральный административный округ,55.7741011899889,37.5796915032499,1902164.0391266292,6414311.850500512
4105,Парковка №3203 (66),4,"город Москва, улица Грузинский Вал, дом 11, строение 3",Пресненский район,Центральный административный округ,55.7739811811822,37.579336393519,1902146.911532138,6414291.495258277
4106,Парковка №3204 (239),2,"город Москва, улица Грузинский Вал, дом 29",Тверской район,Центральный административный округ,55.7746771525222,37.5813278495529,1902242.1096786833,6414408.123735902
4107,Парковка №3204 (240),3,"город Москва, улица Грузинский Вал, дом 29",Тверской район,Центральный административный округ,55.7747382660455,37.5815011915289,1902250.3759242375,6414418.333122517
4108,Парковка №3204 (241),12,"город Москва, улица Грузинский Вал, дом 31, строение 1",Тверской район,Центральный административный округ,55.7750461803925,37.5824725447693,1902297.977216328,6414471.819848417
4109,Парковка №3203 (74),2,"город Москва, Дружинниковская улица, дом 11/2",Пресненский район,Центральный административный округ,55.7574170749743,37.5757296268697,1902541.578985776,6412430.598240592
4110,Парковка №3203 (75),17,"город Москва, Дружинниковская улица, дом 13",Пресненский район,Центральный административный округ,55.7582750999667,37.5759954670471,1902525.9451731227,6412528.646428367
4111,Парковка №3203 (76),3,"город Москва, Дружинниковская улица, дом 30, строение 1",Пресненский район,Центральный административный округ,55.7591212970695,37.5761369284173,1902503.1883056697,6412622.820500466
4112,Парковка №3203 (77),3,"город Москва, Дружинниковская улица, дом 30, строение 1",Пресненский район,Центральный административный округ,55.7593236783316,37.5760961239976,1902493.2088012577,6412643.7841766
4113,Парковка №3203 (78),7,"город Москва, Дружинниковская улица, дом 15",Пресненский район,Центральный административный округ,55.7595230551961,37.5759008460812,1902473.9511635334,6412661.196403035
4114,Парковка №3203 (79),8,"город Москва, улица Красная Пресня, дом 1, строение 3",Пресненский район,Центральный административный округ,55.7603151066967,37.5760279695584,1902452.3286507851,6412749.233825108
4115,Парковка №3203 (91),10,"город Москва, Зоологический переулок, дом 9-11",Пресненский район,Центральный административный округ,55.7652212675912,37.5726891669663,1902067.6120134252,6413208.353447917
4116,Парковка №3203 (92),2,"город Москва, Волков переулок, дом 21",Пресненский район,Центральный административный округ,55.765172739252,37.5735987878398,1902124.6919106995,6413222.12366768
4117,Парковка №3203 (93),11,"город Москва, Зоологический переулок, дом 4-6",Пресненский район,Центральный административный округ,55.76540600097,37.5759607657777,1902259.59552574,6413296.612489677
4118,Парковка №3203 (137),10,"город Москва, улица Климашкина, дом 21",Пресненский район,Центральный административный округ,55.7679350233439,37.5658230797115,1901549.8060753604,6413357.492032074
4119,Парковка №3203 (138),2,"город Москва, улица Климашкина, дом 21",Пресненский район,Центральный административный округ,55.7679025406007,37.5666800509062,1901603.0884827394,6413371.885570197
4120,Парковка №3203 (139),4,"город Москва, улица Климашкина, дом 19",Пресненский район,Центральный административный округ,55.7678802410253,37.5673139682508,1901642.4384003207,6413382.719532547
4121,Парковка №3203 (140),4,"город Москва, улица Климашкина, дом 17",Пресненский район,Центральный административный округ,55.7678581506239,37.5682025767559,1901697.2583770747,6413398.895314992
4122,Парковка №3203 (141),6,"город Москва, Малая Грузинская улица, дом 27, строение 2",Пресненский район,Центральный административный округ,55.7677643337268,37.5705247667473,1901841.85538745,6413437.28071492
4123,Парковка №3203 (142),3,"город Москва, Малая Грузинская улица, дом 27, строение 2",Пресненский район,Центральный административный округ,55.7677392960013,37.5712962625472,1901889.6673064842,6413450.695477233
4124,Парковка №3203 (143),12,"город Москва, улица Климашкина, дом 9",Пресненский район,Центральный административный округ,55.7675808343466,37.5739033006809,1902053.9695653955,6413488.069752769
4125,Парковка №3203 (144),7,"город Москва, улица Климашкина, дом 5",Пресненский район,Центральный административный округ,55.7673656394081,37.5753078240051,1902147.2971432356,6413494.213106357
4126,Парковка №3203 (145),5,"город Москва, улица Климашкина, дом 1, строение 1",Пресненский район,Центральный административный округ,55.7672424001572,37.5762628333859,1902209.9004273412,6413500.879753357
4127,Парковка №3203 (146),5,"город Москва, улица Климашкина, дом 4",Пресненский район,Центральный административный округ,55.7672089008626,37.5771102772852,1902262.641404299,6413514.9735884955
4128,Парковка №3203 (147),6,"город Москва, улица Климашкина, дом 4",Пресненский район,Центральный административный округ,55.7671976882361,37.578180939387,1902328.1213935444,6413536.1343331225
4129,Парковка №3203 (103),14,"город Москва, Пресненский переулок, дом 6",Пресненский район,Центральный административный округ,55.7610250947394,37.5710457887366,1902123.1947221179,6412721.684983181
